ResponseId,Image.Set,Image,Location,Preference,RCP,Scenic,MR1.Experience,MR2.Access,MR3.Engagement
R_7cgiPT8TwvgnBn3,2,3,GRTE_PBC,3,4.5,Y,0.445721501,1.531133803,0.934832245
R_7cgiPT8TwvgnBn3,2,4,YELL_CPOF,3,8.5,Y,0.445721501,1.531133803,0.934832245
R_7XMBoIZB4NJSZia,2,1,YELL_MWS,3,4.5,N,0.839314265,-0.294396058,0.207104976
R_7XMBoIZB4NJSZia,2,2,GRTE_SMS,3,8.5,N,0.839314265,-0.294396058,0.207104976
R_7XMBoIZB4NJSZia,2,3,GRTE_PBC,3,4.5,Y,0.839314265,-0.294396058,0.207104976
R_7XMBoIZB4NJSZia,2,4,YELL_CPOF,3,8.5,Y,0.839314265,-0.294396058,0.207104976
R_7zMrHnlhtI46WWC,2,1,YELL_MWS,3,4.5,N,-0.463463551,0.956769403,1.508457568
R_7zMrHnlhtI46WWC,2,2,GRTE_SMS,3,8.5,N,-0.463463551,0.956769403,1.508457568
R_7zMrHnlhtI46WWC,2,3,GRTE_PBC,3,4.5,Y,-0.463463551,0.956769403,1.508457568
R_7zMrHnlhtI46WWC,2,4,YELL_CPOF,3,8.5,Y,-0.463463551,0.956769403,1.508457568
R_86V3eiTnd11xTCN,2,1,YELL_MWS,3,4.5,N,0.172072402,0.264121705,1.485662413
R_86V3eiTnd11xTCN,2,2,GRTE_SMS,3,8.5,N,0.172072402,0.264121705,1.485662413
R_86V3eiTnd11xTCN,2,3,GRTE_PBC,3,4.5,Y,0.172072402,0.264121705,1.485662413
R_86V3eiTnd11xTCN,2,4,YELL_CPOF,3,8.5,Y,0.172072402,0.264121705,1.485662413
R_8cUVNqxBUfRGeva,2,1,YELL_MWS,0,4.5,N,-0.823813138,-0.515918553,0.253644308
R_8cUVNqxBUfRGeva,2,2,GRTE_SMS,1,8.5,N,-0.823813138,-0.515918553,0.253644308
R_8cUVNqxBUfRGeva,2,3,GRTE_PBC,1,4.5,Y,-0.823813138,-0.515918553,0.253644308
R_8cUVNqxBUfRGeva,2,4,YELL_CPOF,0,8.5,Y,-0.823813138,-0.515918553,0.253644308
R_8dwZFekdCVcS2lz,2,1,YELL_MWS,3,4.5,N,0.916579675,1.18266278,0.225732893
R_8dwZFekdCVcS2lz,2,2,GRTE_SMS,3,8.5,N,0.916579675,1.18266278,0.225732893
R_8dwZFekdCVcS2lz,2,3,GRTE_PBC,3,4.5,Y,0.916579675,1.18266278,0.225732893
R_8dwZFekdCVcS2lz,2,4,YELL_CPOF,3,8.5,Y,0.916579675,1.18266278,0.225732893
R_8jA9sVAsYjqAYtW,2,1,YELL_MWS,3,4.5,N,0.877249985,0.517273962,1.017019902
R_8jA9sVAsYjqAYtW,2,2,GRTE_SMS,3,8.5,N,0.877249985,0.517273962,1.017019902
R_8jA9sVAsYjqAYtW,2,3,GRTE_PBC,3,4.5,Y,0.877249985,0.517273962,1.017019902
R_8jA9sVAsYjqAYtW,2,4,YELL_CPOF,3,8.5,Y,0.877249985,0.517273962,1.017019902
R_8l2PjN2gtWQDr55,2,1,YELL_MWS,3,4.5,N,-0.585409935,0.7380495,2.212623624
R_8l2PjN2gtWQDr55,2,2,GRTE_SMS,-3,8.5,N,-0.585409935,0.7380495,2.212623624
R_8l2PjN2gtWQDr55,2,3,GRTE_PBC,3,4.5,Y,-0.585409935,0.7380495,2.212623624
R_8l2PjN2gtWQDr55,2,4,YELL_CPOF,3,8.5,Y,-0.585409935,0.7380495,2.212623624
R_8MI2w87aT7Ear5O,2,1,YELL_MWS,3,4.5,N,0.360771056,1.22725304,-0.237240009
R_8MI2w87aT7Ear5O,2,2,GRTE_SMS,3,8.5,N,0.360771056,1.22725304,-0.237240009
R_8MI2w87aT7Ear5O,2,3,GRTE_PBC,3,4.5,Y,0.360771056,1.22725304,-0.237240009
R_8MI2w87aT7Ear5O,2,4,YELL_CPOF,3,8.5,Y,0.360771056,1.22725304,-0.237240009
R_8N7JShLqOYuk2he,2,1,YELL_MWS,3,4.5,N,0.206209574,1.236498557,0.732257456
R_8N7JShLqOYuk2he,2,2,GRTE_SMS,3,8.5,N,0.206209574,1.236498557,0.732257456
R_8N7JShLqOYuk2he,2,3,GRTE_PBC,3,4.5,Y,0.206209574,1.236498557,0.732257456
R_8N7JShLqOYuk2he,2,4,YELL_CPOF,3,8.5,Y,0.206209574,1.236498557,0.732257456
R_8uOYsEl7mqpiynJ,2,1,YELL_MWS,3,4.5,N,-0.436591301,-0.645896136,0.373489831
R_8uOYsEl7mqpiynJ,2,2,GRTE_SMS,3,8.5,N,-0.436591301,-0.645896136,0.373489831
R_8uOYsEl7mqpiynJ,2,3,GRTE_PBC,3,4.5,Y,-0.436591301,-0.645896136,0.373489831
R_8uOYsEl7mqpiynJ,2,4,YELL_CPOF,3,8.5,Y,-0.436591301,-0.645896136,0.373489831
R_92vr8YD6W8gey6d,2,1,YELL_MWS,3,4.5,N,-0.983834656,0.12006753,0.362635572
R_92vr8YD6W8gey6d,2,2,GRTE_SMS,3,8.5,N,-0.983834656,0.12006753,0.362635572
R_92vr8YD6W8gey6d,2,3,GRTE_PBC,3,4.5,Y,-0.983834656,0.12006753,0.362635572
R_92vr8YD6W8gey6d,2,4,YELL_CPOF,3,8.5,Y,-0.983834656,0.12006753,0.362635572
R_9gYIezFN5e8rLHR,2,1,YELL_MWS,3,4.5,N,-0.306050531,-1.191520425,0.097839626
R_9gYIezFN5e8rLHR,2,2,GRTE_SMS,3,8.5,N,-0.306050531,-1.191520425,0.097839626
R_9gYIezFN5e8rLHR,2,3,GRTE_PBC,3,4.5,Y,-0.306050531,-1.191520425,0.097839626
R_9gYIezFN5e8rLHR,2,4,YELL_CPOF,3,8.5,Y,-0.306050531,-1.191520425,0.097839626
R_9J9R4lFSCKoGGDf,2,1,YELL_MWS,2,4.5,N,-0.559369041,-0.777957112,0.856828417
R_9J9R4lFSCKoGGDf,2,2,GRTE_SMS,3,8.5,N,-0.559369041,-0.777957112,0.856828417
R_9J9R4lFSCKoGGDf,2,3,GRTE_PBC,2,4.5,Y,-0.559369041,-0.777957112,0.856828417
R_9J9R4lFSCKoGGDf,2,4,YELL_CPOF,3,8.5,Y,-0.559369041,-0.777957112,0.856828417
R_9oD2AsMLN1f8qZT,2,1,YELL_MWS,3,4.5,N,-0.288315194,-0.084140826,-1.219271681
R_9oD2AsMLN1f8qZT,2,2,GRTE_SMS,3,8.5,N,-0.288315194,-0.084140826,-1.219271681
R_9oD2AsMLN1f8qZT,2,3,GRTE_PBC,3,4.5,Y,-0.288315194,-0.084140826,-1.219271681
R_9oD2AsMLN1f8qZT,2,4,YELL_CPOF,3,8.5,Y,-0.288315194,-0.084140826,-1.219271681
R_9OtyL0PvPJKKSHs,2,1,YELL_MWS,3,4.5,N,0.709748794,0.314457045,0.26231666
R_9OtyL0PvPJKKSHs,2,2,GRTE_SMS,3,8.5,N,0.709748794,0.314457045,0.26231666
R_9OtyL0PvPJKKSHs,2,3,GRTE_PBC,3,4.5,Y,0.709748794,0.314457045,0.26231666
R_9OtyL0PvPJKKSHs,2,4,YELL_CPOF,3,8.5,Y,0.709748794,0.314457045,0.26231666
R_9saYMmPWcZUaNCs,2,1,YELL_MWS,3,4.5,N,-0.285829673,0.57620207,1.253497468
R_9saYMmPWcZUaNCs,2,2,GRTE_SMS,2,8.5,N,-0.285829673,0.57620207,1.253497468
R_9saYMmPWcZUaNCs,2,3,GRTE_PBC,3,4.5,Y,-0.285829673,0.57620207,1.253497468
R_9saYMmPWcZUaNCs,2,4,YELL_CPOF,3,8.5,Y,-0.285829673,0.57620207,1.253497468
R_9WCs9ofaZwxz7mI,2,1,YELL_MWS,3,4.5,N,-0.580461587,1.657492543,-1.362791336
R_9WCs9ofaZwxz7mI,2,2,GRTE_SMS,3,8.5,N,-0.580461587,1.657492543,-1.362791336
R_9WCs9ofaZwxz7mI,2,3,GRTE_PBC,3,4.5,Y,-0.580461587,1.657492543,-1.362791336
R_9WCs9ofaZwxz7mI,2,4,YELL_CPOF,3,8.5,Y,-0.580461587,1.657492543,-1.362791336
R_akxsMzVwVkRJYHK,2,1,YELL_MWS,3,4.5,N,1.444000815,-0.646882397,0.182181852
R_akxsMzVwVkRJYHK,2,2,GRTE_SMS,3,8.5,N,1.444000815,-0.646882397,0.182181852
R_akxsMzVwVkRJYHK,2,3,GRTE_PBC,3,4.5,Y,1.444000815,-0.646882397,0.182181852
R_akxsMzVwVkRJYHK,2,4,YELL_CPOF,3,8.5,Y,1.444000815,-0.646882397,0.182181852
R_aOQO02FhCQQsKb4,2,1,YELL_MWS,3,4.5,N,1.025611327,-0.776242008,1.177593727
R_aOQO02FhCQQsKb4,2,2,GRTE_SMS,3,8.5,N,1.025611327,-0.776242008,1.177593727
R_aOQO02FhCQQsKb4,2,3,GRTE_PBC,3,4.5,Y,1.025611327,-0.776242008,1.177593727
R_aOQO02FhCQQsKb4,2,4,YELL_CPOF,3,8.5,Y,1.025611327,-0.776242008,1.177593727
R_aUDRmS5IelrkYQm,2,1,YELL_MWS,3,4.5,N,-0.492623002,0.224138212,0.619268078
R_aUDRmS5IelrkYQm,2,2,GRTE_SMS,3,8.5,N,-0.492623002,0.224138212,0.619268078
R_aUDRmS5IelrkYQm,2,3,GRTE_PBC,3,4.5,Y,-0.492623002,0.224138212,0.619268078
R_aUDRmS5IelrkYQm,2,4,YELL_CPOF,3,8.5,Y,-0.492623002,0.224138212,0.619268078
R_awl37I7pgl8UvsW,2,1,YELL_MWS,3,4.5,N,0.885517591,1.325469025,1.457157063
R_awl37I7pgl8UvsW,2,2,GRTE_SMS,3,8.5,N,0.885517591,1.325469025,1.457157063
R_awl37I7pgl8UvsW,2,3,GRTE_PBC,3,4.5,Y,0.885517591,1.325469025,1.457157063
R_awl37I7pgl8UvsW,2,4,YELL_CPOF,3,8.5,Y,0.885517591,1.325469025,1.457157063
R_aY6QNLMefcG0xWS,2,1,YELL_MWS,3,4.5,N,-0.952299634,-0.244281759,0.997330696
R_aY6QNLMefcG0xWS,2,2,GRTE_SMS,3,8.5,N,-0.952299634,-0.244281759,0.997330696
R_aY6QNLMefcG0xWS,2,3,GRTE_PBC,3,4.5,Y,-0.952299634,-0.244281759,0.997330696
R_aY6QNLMefcG0xWS,2,4,YELL_CPOF,3,8.5,Y,-0.952299634,-0.244281759,0.997330696
R_b4wgoMXyEbKPsf1,2,1,YELL_MWS,3,4.5,N,0.777016734,1.318000208,1.131843415
R_b4wgoMXyEbKPsf1,2,2,GRTE_SMS,3,8.5,N,0.777016734,1.318000208,1.131843415
R_b4wgoMXyEbKPsf1,2,3,GRTE_PBC,3,4.5,Y,0.777016734,1.318000208,1.131843415
R_b4wgoMXyEbKPsf1,2,4,YELL_CPOF,3,8.5,Y,0.777016734,1.318000208,1.131843415
R_bCJQijyf6hArGhA,2,1,YELL_MWS,3,4.5,N,-1.312518627,0.299935124,-0.682884029
R_bCJQijyf6hArGhA,2,2,GRTE_SMS,3,8.5,N,-1.312518627,0.299935124,-0.682884029
R_bCJQijyf6hArGhA,2,3,GRTE_PBC,3,4.5,Y,-1.312518627,0.299935124,-0.682884029
R_bCJQijyf6hArGhA,2,4,YELL_CPOF,3,8.5,Y,-1.312518627,0.299935124,-0.682884029
R_c2Z2KuYBMyWvd84,2,1,YELL_MWS,3,4.5,N,0.50976773,0.017618651,-0.212097464
R_c2Z2KuYBMyWvd84,2,2,GRTE_SMS,3,8.5,N,0.50976773,0.017618651,-0.212097464
R_c2Z2KuYBMyWvd84,2,3,GRTE_PBC,3,4.5,Y,0.50976773,0.017618651,-0.212097464
R_c2Z2KuYBMyWvd84,2,4,YELL_CPOF,3,8.5,Y,0.50976773,0.017618651,-0.212097464
R_c5ghuRhNEcU7CYE,2,1,YELL_MWS,3,4.5,N,-0.633243145,-0.368737094,1.134590361
R_c5ghuRhNEcU7CYE,2,2,GRTE_SMS,3,8.5,N,-0.633243145,-0.368737094,1.134590361
R_c5ghuRhNEcU7CYE,2,3,GRTE_PBC,3,4.5,Y,-0.633243145,-0.368737094,1.134590361
R_c5ghuRhNEcU7CYE,2,4,YELL_CPOF,3,8.5,Y,-0.633243145,-0.368737094,1.134590361
R_c6Y8x87l1sLk6WM,2,1,YELL_MWS,0,4.5,N,0.095199242,0.462075363,-0.452825433
R_c6Y8x87l1sLk6WM,2,2,GRTE_SMS,1,8.5,N,0.095199242,0.462075363,-0.452825433
R_c6Y8x87l1sLk6WM,2,3,GRTE_PBC,1,4.5,Y,0.095199242,0.462075363,-0.452825433
R_c6Y8x87l1sLk6WM,2,4,YELL_CPOF,1,8.5,Y,0.095199242,0.462075363,-0.452825433
R_cdXzPJ2w5UtLWP8,2,1,YELL_MWS,-1,4.5,N,-0.689130722,0.881077782,0.619769438
R_cdXzPJ2w5UtLWP8,2,2,GRTE_SMS,3,8.5,N,-0.689130722,0.881077782,0.619769438
R_cdXzPJ2w5UtLWP8,2,3,GRTE_PBC,1,4.5,Y,-0.689130722,0.881077782,0.619769438
R_cdXzPJ2w5UtLWP8,2,4,YELL_CPOF,2,8.5,Y,-0.689130722,0.881077782,0.619769438
R_dA0lojg6npiMB46,2,1,YELL_MWS,3,4.5,N,0.161437706,-0.137673469,-0.179619873
R_dA0lojg6npiMB46,2,2,GRTE_SMS,3,8.5,N,0.161437706,-0.137673469,-0.179619873
R_dA0lojg6npiMB46,2,3,GRTE_PBC,3,4.5,Y,0.161437706,-0.137673469,-0.179619873
R_dA0lojg6npiMB46,2,4,YELL_CPOF,3,8.5,Y,0.161437706,-0.137673469,-0.179619873
R_dkWzBvGNzKTkdzR,2,1,YELL_MWS,3,4.5,N,-0.223127709,0.259700547,1.206131116
R_dkWzBvGNzKTkdzR,2,2,GRTE_SMS,3,8.5,N,-0.223127709,0.259700547,1.206131116
R_dkWzBvGNzKTkdzR,2,3,GRTE_PBC,3,4.5,Y,-0.223127709,0.259700547,1.206131116
R_dkWzBvGNzKTkdzR,2,4,YELL_CPOF,3,8.5,Y,-0.223127709,0.259700547,1.206131116
R_dq2POseJ264G8zM,2,1,YELL_MWS,3,4.5,N,-0.294915067,0.286540229,0.050505745
R_dq2POseJ264G8zM,2,2,GRTE_SMS,2,8.5,N,-0.294915067,0.286540229,0.050505745
R_dq2POseJ264G8zM,2,3,GRTE_PBC,3,4.5,Y,-0.294915067,0.286540229,0.050505745
R_dq2POseJ264G8zM,2,4,YELL_CPOF,3,8.5,Y,-0.294915067,0.286540229,0.050505745
R_e6hTksDYpygXvB1,2,1,YELL_MWS,3,4.5,N,0.140226262,1.141462272,-0.02094634
R_e6hTksDYpygXvB1,2,2,GRTE_SMS,3,8.5,N,0.140226262,1.141462272,-0.02094634
R_e6hTksDYpygXvB1,2,3,GRTE_PBC,3,4.5,Y,0.140226262,1.141462272,-0.02094634
R_e6hTksDYpygXvB1,2,4,YELL_CPOF,3,8.5,Y,0.140226262,1.141462272,-0.02094634
R_ecGWdp292fC85HC,2,1,YELL_MWS,3,4.5,N,0.68891045,1.091121094,0.149611713
R_ecGWdp292fC85HC,2,2,GRTE_SMS,3,8.5,N,0.68891045,1.091121094,0.149611713
R_ecGWdp292fC85HC,2,3,GRTE_PBC,3,4.5,Y,0.68891045,1.091121094,0.149611713
R_ecGWdp292fC85HC,2,4,YELL_CPOF,3,8.5,Y,0.68891045,1.091121094,0.149611713
R_eD4EECygbPCQuhO,2,1,YELL_MWS,3,4.5,N,-3.120480059,-0.242875343,-0.076238246
R_eD4EECygbPCQuhO,2,2,GRTE_SMS,1,8.5,N,-3.120480059,-0.242875343,-0.076238246
R_eD4EECygbPCQuhO,2,3,GRTE_PBC,2,4.5,Y,-3.120480059,-0.242875343,-0.076238246
R_eD4EECygbPCQuhO,2,4,YELL_CPOF,3,8.5,Y,-3.120480059,-0.242875343,-0.076238246
R_elNt1VKQIKoJzp0,2,1,YELL_MWS,3,4.5,N,0.472708806,1.339559325,-0.61165614
R_elNt1VKQIKoJzp0,2,2,GRTE_SMS,3,8.5,N,0.472708806,1.339559325,-0.61165614
R_elNt1VKQIKoJzp0,2,3,GRTE_PBC,3,4.5,Y,0.472708806,1.339559325,-0.61165614
R_elNt1VKQIKoJzp0,2,4,YELL_CPOF,3,8.5,Y,0.472708806,1.339559325,-0.61165614
R_eocRVeRbJxbdTSA,2,1,YELL_MWS,3,4.5,N,-0.848686043,-0.511210586,-0.390848161
R_eocRVeRbJxbdTSA,2,2,GRTE_SMS,3,8.5,N,-0.848686043,-0.511210586,-0.390848161
R_eocRVeRbJxbdTSA,2,3,GRTE_PBC,3,4.5,Y,-0.848686043,-0.511210586,-0.390848161
R_eocRVeRbJxbdTSA,2,4,YELL_CPOF,3,8.5,Y,-0.848686043,-0.511210586,-0.390848161
R_ept5UIcxxhxgLM9,2,1,YELL_MWS,3,4.5,N,-0.479543204,0.070591205,-0.266599658
R_ept5UIcxxhxgLM9,2,2,GRTE_SMS,3,8.5,N,-0.479543204,0.070591205,-0.266599658
R_ept5UIcxxhxgLM9,2,3,GRTE_PBC,3,4.5,Y,-0.479543204,0.070591205,-0.266599658
R_ept5UIcxxhxgLM9,2,4,YELL_CPOF,3,8.5,Y,-0.479543204,0.070591205,-0.266599658
R_f1VG48zQwImigxe,2,1,YELL_MWS,2,4.5,N,-4.842755659,-2.701559388,-1.424151717
R_f1VG48zQwImigxe,2,2,GRTE_SMS,1,8.5,N,-4.842755659,-2.701559388,-1.424151717
R_f1VG48zQwImigxe,2,3,GRTE_PBC,1,4.5,Y,-4.842755659,-2.701559388,-1.424151717
R_f1VG48zQwImigxe,2,4,YELL_CPOF,1,8.5,Y,-4.842755659,-2.701559388,-1.424151717
R_fDBkvgG0ZAmnz4U,2,1,YELL_MWS,3,4.5,N,-0.775780766,0.912367781,-0.741760675
R_fDBkvgG0ZAmnz4U,2,2,GRTE_SMS,3,8.5,N,-0.775780766,0.912367781,-0.741760675
R_fDBkvgG0ZAmnz4U,2,3,GRTE_PBC,3,4.5,Y,-0.775780766,0.912367781,-0.741760675
R_fDBkvgG0ZAmnz4U,2,4,YELL_CPOF,3,8.5,Y,-0.775780766,0.912367781,-0.741760675
R_fdNKIuTDqxDEsoP,2,1,YELL_MWS,3,4.5,N,0.469089839,0.711241356,-0.983477877
R_fdNKIuTDqxDEsoP,2,2,GRTE_SMS,3,8.5,N,0.469089839,0.711241356,-0.983477877
R_fdNKIuTDqxDEsoP,2,3,GRTE_PBC,3,4.5,Y,0.469089839,0.711241356,-0.983477877
R_fdNKIuTDqxDEsoP,2,4,YELL_CPOF,3,8.5,Y,0.469089839,0.711241356,-0.983477877
R_fggqQyWUuWdq5xB,2,1,YELL_MWS,3,4.5,N,1.182993774,0.678835413,-0.799627606
R_fggqQyWUuWdq5xB,2,2,GRTE_SMS,3,8.5,N,1.182993774,0.678835413,-0.799627606
R_fggqQyWUuWdq5xB,2,3,GRTE_PBC,3,4.5,Y,1.182993774,0.678835413,-0.799627606
R_fggqQyWUuWdq5xB,2,4,YELL_CPOF,3,8.5,Y,1.182993774,0.678835413,-0.799627606
R_fPQxAwCidNOCeby,2,1,YELL_MWS,3,4.5,N,-1.522897883,-1.501596023,0.675388328
R_fPQxAwCidNOCeby,2,2,GRTE_SMS,3,8.5,N,-1.522897883,-1.501596023,0.675388328
R_fPQxAwCidNOCeby,2,3,GRTE_PBC,3,4.5,Y,-1.522897883,-1.501596023,0.675388328
R_fPQxAwCidNOCeby,2,4,YELL_CPOF,3,8.5,Y,-1.522897883,-1.501596023,0.675388328
R_g0jMNzGd9GwezD2,2,1,YELL_MWS,1,4.5,N,-0.156720562,-0.036608442,0.0319266
R_g0jMNzGd9GwezD2,2,2,GRTE_SMS,1,8.5,N,-0.156720562,-0.036608442,0.0319266
R_g0jMNzGd9GwezD2,2,3,GRTE_PBC,3,4.5,Y,-0.156720562,-0.036608442,0.0319266
R_g0jMNzGd9GwezD2,2,4,YELL_CPOF,0,8.5,Y,-0.156720562,-0.036608442,0.0319266
R_gAc77j210Wlxds3,2,1,YELL_MWS,1,4.5,N,-0.447763816,-0.905261211,-0.353147742
R_gAc77j210Wlxds3,2,2,GRTE_SMS,0,8.5,N,-0.447763816,-0.905261211,-0.353147742
R_gAc77j210Wlxds3,2,3,GRTE_PBC,0,4.5,Y,-0.447763816,-0.905261211,-0.353147742
R_gAc77j210Wlxds3,2,4,YELL_CPOF,0,8.5,Y,-0.447763816,-0.905261211,-0.353147742
R_ggdN4HGfGiVz1WE,2,1,YELL_MWS,3,4.5,N,0.412010765,-0.641657474,0.161419172
R_ggdN4HGfGiVz1WE,2,2,GRTE_SMS,3,8.5,N,0.412010765,-0.641657474,0.161419172
R_ggdN4HGfGiVz1WE,2,3,GRTE_PBC,3,4.5,Y,0.412010765,-0.641657474,0.161419172
R_ggdN4HGfGiVz1WE,2,4,YELL_CPOF,3,8.5,Y,0.412010765,-0.641657474,0.161419172
R_gmIMi4fLR9DBJhv,2,1,YELL_MWS,1,4.5,N,0.663823321,0.988407539,0.553596734
R_gmIMi4fLR9DBJhv,2,2,GRTE_SMS,3,8.5,N,0.663823321,0.988407539,0.553596734
R_gmIMi4fLR9DBJhv,2,3,GRTE_PBC,3,4.5,Y,0.663823321,0.988407539,0.553596734
R_gmIMi4fLR9DBJhv,2,4,YELL_CPOF,3,8.5,Y,0.663823321,0.988407539,0.553596734
R_gRSqC6S35TBMK9B,2,1,YELL_MWS,3,4.5,N,0.4757524,0.488421251,0.350514585
R_gRSqC6S35TBMK9B,2,2,GRTE_SMS,3,8.5,N,0.4757524,0.488421251,0.350514585
R_gRSqC6S35TBMK9B,2,3,GRTE_PBC,3,4.5,Y,0.4757524,0.488421251,0.350514585
R_gRSqC6S35TBMK9B,2,4,YELL_CPOF,3,8.5,Y,0.4757524,0.488421251,0.350514585
R_h0GXsdPzv0oi4tU,2,1,YELL_MWS,3,4.5,N,-0.515150856,0.720301145,0.375021705
R_h0GXsdPzv0oi4tU,2,2,GRTE_SMS,3,8.5,N,-0.515150856,0.720301145,0.375021705
R_h0GXsdPzv0oi4tU,2,3,GRTE_PBC,3,4.5,Y,-0.515150856,0.720301145,0.375021705
R_h0GXsdPzv0oi4tU,2,4,YELL_CPOF,3,8.5,Y,-0.515150856,0.720301145,0.375021705
R_hAYSmzLczZOPj0y,2,1,YELL_MWS,3,4.5,N,-0.04160358,0.071563366,0.00098182
R_hAYSmzLczZOPj0y,2,2,GRTE_SMS,3,8.5,N,-0.04160358,0.071563366,0.00098182
R_hAYSmzLczZOPj0y,2,3,GRTE_PBC,3,4.5,Y,-0.04160358,0.071563366,0.00098182
R_hAYSmzLczZOPj0y,2,4,YELL_CPOF,3,8.5,Y,-0.04160358,0.071563366,0.00098182
R_hgSCtf3QEhnM4IT,2,1,YELL_MWS,3,4.5,N,-0.113402911,0.246389972,0.242039703
R_hgSCtf3QEhnM4IT,2,2,GRTE_SMS,3,8.5,N,-0.113402911,0.246389972,0.242039703
R_hgSCtf3QEhnM4IT,2,3,GRTE_PBC,3,4.5,Y,-0.113402911,0.246389972,0.242039703
R_hgSCtf3QEhnM4IT,2,4,YELL_CPOF,3,8.5,Y,-0.113402911,0.246389972,0.242039703
R_hHW7VBcRhomNQoS,2,1,YELL_MWS,3,4.5,N,0.23399675,0.263860336,0.653512115
R_hHW7VBcRhomNQoS,2,2,GRTE_SMS,3,8.5,N,0.23399675,0.263860336,0.653512115
R_hHW7VBcRhomNQoS,2,3,GRTE_PBC,3,4.5,Y,0.23399675,0.263860336,0.653512115
R_hHW7VBcRhomNQoS,2,4,YELL_CPOF,3,8.5,Y,0.23399675,0.263860336,0.653512115
R_hlXLK3dhkQhPIE8,2,1,YELL_MWS,3,4.5,N,0.948024345,1.355045665,1.059039308
R_hlXLK3dhkQhPIE8,2,2,GRTE_SMS,3,8.5,N,0.948024345,1.355045665,1.059039308
R_hlXLK3dhkQhPIE8,2,3,GRTE_PBC,3,4.5,Y,0.948024345,1.355045665,1.059039308
R_hlXLK3dhkQhPIE8,2,4,YELL_CPOF,3,8.5,Y,0.948024345,1.355045665,1.059039308
R_hN42137F6sKMbJp,2,1,YELL_MWS,3,4.5,N,-0.696311729,0.041735183,-1.764312679
R_hN42137F6sKMbJp,2,2,GRTE_SMS,2,8.5,N,-0.696311729,0.041735183,-1.764312679
R_hN42137F6sKMbJp,2,3,GRTE_PBC,3,4.5,Y,-0.696311729,0.041735183,-1.764312679
R_hN42137F6sKMbJp,2,4,YELL_CPOF,2,8.5,Y,-0.696311729,0.041735183,-1.764312679
R_iBssdezyJ00pEMB,2,1,YELL_MWS,3,4.5,N,-1.059540547,0.364076657,-1.724310944
R_iBssdezyJ00pEMB,2,2,GRTE_SMS,2,8.5,N,-1.059540547,0.364076657,-1.724310944
R_iBssdezyJ00pEMB,2,3,GRTE_PBC,2,4.5,Y,-1.059540547,0.364076657,-1.724310944
R_iBssdezyJ00pEMB,2,4,YELL_CPOF,2,8.5,Y,-1.059540547,0.364076657,-1.724310944
R_iIXb1IvPzifN16E,2,1,YELL_MWS,3,4.5,N,-1.210115499,-0.002490122,-1.568291177
R_iIXb1IvPzifN16E,2,2,GRTE_SMS,3,8.5,N,-1.210115499,-0.002490122,-1.568291177
R_iIXb1IvPzifN16E,2,3,GRTE_PBC,3,4.5,Y,-1.210115499,-0.002490122,-1.568291177
R_iIXb1IvPzifN16E,2,4,YELL_CPOF,3,8.5,Y,-1.210115499,-0.002490122,-1.568291177
R_j7kKvyFN6URoT4M,2,1,YELL_MWS,3,4.5,N,-0.593694449,0.989307156,-0.855597238
R_j7kKvyFN6URoT4M,2,2,GRTE_SMS,3,8.5,N,-0.593694449,0.989307156,-0.855597238
R_j7kKvyFN6URoT4M,2,3,GRTE_PBC,3,4.5,Y,-0.593694449,0.989307156,-0.855597238
R_j7kKvyFN6URoT4M,2,4,YELL_CPOF,3,8.5,Y,-0.593694449,0.989307156,-0.855597238
R_j8k2O2RJN6S0p08,2,1,YELL_MWS,3,4.5,N,-0.181907857,-0.039955036,-0.247304078
R_j8k2O2RJN6S0p08,2,2,GRTE_SMS,3,8.5,N,-0.181907857,-0.039955036,-0.247304078
R_j8k2O2RJN6S0p08,2,3,GRTE_PBC,3,4.5,Y,-0.181907857,-0.039955036,-0.247304078
R_j8k2O2RJN6S0p08,2,4,YELL_CPOF,3,8.5,Y,-0.181907857,-0.039955036,-0.247304078
R_kgzlAWgQJuYBAUq,2,1,YELL_MWS,3,4.5,N,-0.109188877,-0.156656183,0.820840724
R_kgzlAWgQJuYBAUq,2,2,GRTE_SMS,3,8.5,N,-0.109188877,-0.156656183,0.820840724
R_kgzlAWgQJuYBAUq,2,3,GRTE_PBC,3,4.5,Y,-0.109188877,-0.156656183,0.820840724
R_kgzlAWgQJuYBAUq,2,4,YELL_CPOF,3,8.5,Y,-0.109188877,-0.156656183,0.820840724
R_kMedaOKzUZuHUUI,2,1,YELL_MWS,3,4.5,N,0.664187519,0.188762513,-0.265949951
R_kMedaOKzUZuHUUI,2,2,GRTE_SMS,3,8.5,N,0.664187519,0.188762513,-0.265949951
R_kMedaOKzUZuHUUI,2,3,GRTE_PBC,3,4.5,Y,0.664187519,0.188762513,-0.265949951
R_kMedaOKzUZuHUUI,2,4,YELL_CPOF,3,8.5,Y,0.664187519,0.188762513,-0.265949951
R_kp5RmRF7v3BVjPp,2,1,YELL_MWS,3,4.5,N,-0.685920269,-0.379566965,-1.229899884
R_kp5RmRF7v3BVjPp,2,2,GRTE_SMS,3,8.5,N,-0.685920269,-0.379566965,-1.229899884
R_kp5RmRF7v3BVjPp,2,3,GRTE_PBC,3,4.5,Y,-0.685920269,-0.379566965,-1.229899884
